country,title,sku,reg_pr,act_pr,brand,sticker,cat_1,cat_2,cat_3,url
DE,Reithelm 900 Glossy + Tasche blau,8569299,"74,99€","54,99€",FOUGANZA,0,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithelm-900-schwarz-mit-schutzhulle/_/R-p-312061?mc=8569299&c=BLAU
DE,Reithandschuhe 500 Damen weiß,8519278,"11,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-500-damen/_/R-p-304393?mc=8519278&c=WEIß
DE,RÜCKENPROTEKTOR P07 FLEXIBLE swing ERWACHSENE schwarz,8613697,"94,99€","79,99€",WALDHAUSEN,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/ruckenprotektor-p07-flexible-swing-erwachsene-schwarz/_/R-p-X8613697?mc=8613697
DE,Reithelm 140 Samt schwarz,8573448,"34,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithelm-140-samt-schwarz/_/R-p-312428?mc=8573448
DE,Reithelm 520 Glossy schwarz,8602679,"54,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithelm-520-kinder-erwachsene-schwarz-matt/_/R-p-312046?mc=8602679&c=SCHWARZ
DE,Transporttasche Trolley Reitausrüstung 80L grau/camel,8552441,"59,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/transporttasche-trolley-reitausrustung-80-l/_/R-p-142590?mc=8552441&c=GRAU
DE,Reithandschuhe 100 Herren schwarz,8556838,"5,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-100-herren-schwarz/_/R-p-309292?mc=8556838&c=SCHWARZ
DE,Reithandschuhe 900 Leder Damen braun,8519288,"19,99€","14,61€",FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-900-leder-damen/_/R-p-304394?mc=8519288&c=BRAUN
DE,Rückenprotektor Safety Erwachsene schwarz,8404959,"44,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/ruckenprotektor-safety-erwachsene-schwarz/_/R-p-300750?mc=8404959&c=SCHWARZ
DE,Reithelm Cross ohne Visier,8671601,"54,99€",,WALDHAUSEN,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithelm-cross-ohne-visier/_/R-p-X8671601?mc=8671601
DE,Reithandschuhe 500 Herren schwarz,8520227,"11,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-500-herren-schwarz/_/R-p-304500?mc=8520227&c=GRAU
DE,Winter-Reithandschuhe 100 warm Damen schwarz,8529550,"11,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/winter-reithandschuhe-100-warm-damen-schwarz/_/R-p-305500?mc=8529550&c=SCHWARZ
DE,Reithandschuhe 560 Herren marineblau/blau,8548559,"14,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-560-herren-marineblau-blau/_/R-p-304487?mc=8548559&c=BLAU
DE,Winter-Reithandschuhe 100 warm Herren dunkelgrau,8529549,"11,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/winter-reithandschuhe-100-warm-herren-dunkelgrau/_/R-p-305479?mc=8529549&c=GRAU
DE,Reithandschuhe 560 Winter Damen marineblau/schwarz,8529557,"19,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-560-winter-damen/_/R-p-305465?mc=8529557&c=BLAU
DE,Winter-Reithandschuhe 560 warm Herren schwarz,8529559,"19,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/winter-reithandschuhe-560-warm-herren-schwarz/_/R-p-305466?mc=8529559&c=SCHWARZ
DE,Reitschutzweste Smartrider 311 Erwachsene schwarz,8382602,"89,99€",,SMART RIDER,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reitschutzweste-smartrider-311-erwachsene-schwarz/_/R-p-X8382602?mc=8382602
DE,Schutzweste Airbag Segura Damen,8748992,"419,99€",,SEGURA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/schutzweste-airbag-segura-damen/_/R-p-X8748992?mc=8748992
DE,Reithandschuhe 960 Herren schwarz,8522234,"19,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-960-herren-schwarz/_/R-p-304535?mc=8522234&c=SCHWARZ
DE,Reithandschuhe 960 Leder Damen schwarz,8519290,"19,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-960-leder-damen/_/R-p-304410?mc=8519290&c=SCHWARZ
DE,Winter-Reithandschuhe 900 Warm Damen schwarz,8529553,"24,99€","14,99€",FOUGANZA,0,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/winter-reithandschuhe-900-warm-damen-schwarz/_/R-p-305474?mc=8529553&c=SCHWARZ
DE,Reithandschuhe 560 Damen marineblau/blau,8548558,"14,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/reithandschuhe-560-damen/_/R-p-304374?mc=8548558&c=BLAU
DE,Transporttasche Reitausrüstung Duffle 55L grau/beige,8552439,"39,99€",,FOUGANZA,,Damen,Sportausrüstung, Reiten   ,https://www.decathlon.de/p/transporttasche-reitzubehor-55-l-sporttasche-grau-camel/_/R-p-163596?mc=8552439&c=GRAU
DE,Sonnenbrille Laufsport Runstyle 2 Kat. 3 Erwachsene blau,8581481,"14,99€",,KALENJI,ECODESIGN,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runstyle-2-kat-3-erwachsene/_/R-p-324089?mc=8581481&c=SCHWARZ
DE,Sonnenbrille Laufsport Runstyle 2 Kat. 3 Erwachsene rosa/schwarz/blau,8609739,"14,99€",,KALENJI,NEU,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runstyle-2-kat-3-erwachsene/_/R-p-329704?mc=8609739&c=GRAU
DE,Sonnenbrille Laufsport Runperf 2 Kat. 3 Erwachsene transparent blau/silber,8756416,"29,99€",,KALENJI,NEU,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runperf-2-kat-3-erwachsene-transparent-blau-silber/_/R-p-324609?mc=8756416&c=BLAU
DE,Sonnenbrille Laufsport Runperf 2 Kat. 3 HD Erwachsene weiss/blau,8582533,"34,99€",,KALENJI,NEU,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runperf-2-kat-3-hd-erwachsene-weiss-blau/_/R-p-324599?mc=8582533&c=GRAU
DE,Sonnenbrille Laufsport Runsport Kat. 3 Erwachsene blau,8582507,"19,99€",,KALENJI,,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runsport-kat-3-erwachsene-blau/_/R-p-324608?mc=8582507&c=SCHWARZ
DE,Sonnenbrille Laufsport Runsport Photochrom Kat. 1-3 Erwachsene lagunenblau,8582515,"34,99€","15,99€",KALENJI,0,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/sonnenbrille-laufsport-runsport-photochrom-kat-1-3-erwachsene-lagunenblau/_/R-p-324671?mc=8582515&c=SCHWARZ
DE,Laufhandschuhe Touch schwarz,8393523,"7,99€",,KALENJI,ECODESIGN,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/laufhandschuhe-touch/_/R-p-170137?mc=8393523&c=SCHWARZ
DE,Laufhandschuhe Evolutiv Run By Night mit integrierten Fäustlingen schwarz,8556459,"12,99€",,KALENJI,,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/laufhandschuhe-evolutiv-run-by-night-mit-integrierten-faustlingen/_/R-p-172603?mc=8556459&c=SCHWARZ
DE,Laufhandschuhe Touch Warm+ schwarz,8549043,"9,99€",,KALENJI,,Damen,Sportausrüstung, Leichtathletik   ,https://www.decathlon.de/p/laufhandschuhe-touch-warm/_/R-p-308692?mc=8549043&c=SCHWARZ
DE,Badekappe Stoff Größe S und L blau,8277365,"2,49€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-stoff-große-s-und-l/_/R-p-10874?mc=8277365&c=BLAU_TÜRKIS
DE,Badekappe Arena schwarz/rosa,8747099,"15,99€",,ARENA,NEU,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-arena-schwarz-rosa/_/R-p-X8747099?mc=8747099&c=SCHWARZ
DE,Badekappe Stoff Silikon Print Jap Größe S gelb,8575436,"6,99€","4,99€",NABAIJI,0,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-beschichtet-silimesh-große-s-print-wozboy/_/R-p-170291?mc=8575436&c=BLAU_TÜRKIS
DE,Elastikband Aquafitness mittlerer Widerstand 2er-Pack ,8594400,"29,99€",,WATERFLEX,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/elastikband-aquafitness-mittlerer-widerstand-2er-pack/_/R-p-X8594400?mc=8594400
DE,Badekappe beschichtet Silimesh schwarz ,8361179,"4,99€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-beschichtet-silimesh/_/R-p-149415?mc=8361179&c=SCHWARZ
DE,Schwimmrucksack 900 40 L schwarz/neonorange ,8491666,"29,99€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/schwimmrucksack-900-40-l-schwarz-neonorange/_/R-p-170093?mc=8491666&c=SCHWARZ
DE,Badekappe Stoff Volumen schwarz,8163321,"6,99€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-stoff-volumen-schwarz/_/R-p-3556?mc=8163321&c=SCHWARZ
DE,Badekappe Silikon dünn grau,8511534,"1,49€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-silikon-dunn/_/R-p-10882?mc=8511534&c=GRAU
DE,1 Paar Aquahandschuhe Neopren in Schwimmflossenform Aquagym schwarz ,8577832,"9,99€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/aquahandschuhe-neopren-aquagym/_/R-p-14068?mc=8577832&c=ROT_ROSA
DE,Badekappe Noppenstruktur schw.,8504048,"6,99€",,NABAIJI,,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/badekappe-noppenstruktur-schw/_/R-p-3564?mc=8504048&c=SCHWARZ
DE,Crosstrainer Aquafitness Elly ,8764346,"1.289,99€",,WATERFLEX,NEU,Damen,Sportausrüstung, Aquafitness   ,https://www.decathlon.de/p/crosstrainer-aquafitness-elly/_/R-p-X8764346?mc=8764346
DE,"Baseball-Handschuh 11.5–12.5"" BA150 Rechte Wurfhand blau",8514680,"24,99€",,KIPSTA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/baseball-handschuh-11-5-12-5-ba150-rechte-wurfhand-blau/_/R-p-303521?mc=8514680&c=SCHWARZ
DE,Baseball-Handschuhe BA550 Damen/Herren schwarz,8407064,"14,99€",,KIPSTA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/baseball-handschuhe-ba550-damen-herren/_/R-p-179912?mc=8407064&c=SCHWARZ
DE,"Baseball-Handschuh 12.5"" BA550 rechte Wurfhand rot/schwarz",8514083,"59,99€",,KIPSTA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/baseball-handschuh-12-5-ba550-rechte-wurfhand-rot-schwarz/_/R-p-303424?mc=8514083&c=SCHWARZ
DE,Sporttasche Duffle Bag XS,8541198,"22,99€","17,99€",PUMA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/sporttasche-duffle-bag-xs/_/R-p-X8541198?mc=8541198
DE,"Baseball-Handschuh BA150 11.5-12.5"" BA150 Linke Hand Werfer",8514682,"24,99€",,KIPSTA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/baseball-handschuh-ba150-11-5-12-5-ba150-linke-hand-werfer/_/R-p-303522?mc=8514682&c=SCHWARZ
DE,Tasche Baseballschläger BA100 1 Plus ,8575623,"9,99€",,KIPSTA,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/tasche-baseballschlager-ba100-1-plus/_/R-p-312946?mc=8575623
DE,"Tape Profcare Coach Sport 3,8 cm x 10 m weiß",8362875,"3,49€","2,49€",SELECT,,Damen,Sportausrüstung, Baseball   ,https://www.decathlon.de/p/tape-profcare-coach-sport-3-8-cm-x-10-m-weiß/_/R-p-X8362875?mc=8362875&c=WEIß
DE,Football AFVD Game Ball WTF1000 offizielle Größe Leder ,8657834,"149,99€",,WILSON,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/football-afvd-game-ball-wtf1000-offizielle-große-leder/_/R-p-X8657834?mc=8657834&c=BRAUN
DE,Football GST Composite offizielle Größe braun,8678665,"39,99€",,WILSON,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/football-gst-composite-offizielle-große-braun/_/R-p-X8678665?mc=8678665&c=BRAUN
DE,Rucksack Fussball Essential 35L blau,8539126,"19,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/rucksack-fussball-essential-35l/_/R-p-192615?mc=8539126&c=BLAU
DE,American Football AF500 offizielle Größe Erwachsene braun,8406308,"14,99€",,KIPSTA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/american-football-af500-offizielle-große-erwachsene/_/R-p-183121?mc=8406308&c=BRAUN
DE,Football AF500 Pee Wee braun,8496751,"14,99€",,KIPSTA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/football-af500-pee-wee-braun/_/R-p-198322?mc=8496751&c=BRAUN
DE,Handschuhe Football AF550GR Erwachsene schwarz,8554748,"19,99€",,KIPSTA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/handschuhe-american-football-af550gr-erwachsene/_/R-p-308447?mc=8554748&c=SCHWARZ
DE,Football AF100 Kinder orange/schwarz,8549502,"7,99€",,KIPSTA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/football-af100-kinder/_/R-p-308580?mc=8549502&c=ORANGE
DE,Sporttasche Adidas Tiro M (39 l),8659015,"29,99€",,ADIDAS,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/sporttasche-adidas-tiro-m-39-l/_/R-p-X8659015?mc=8659015
DE,Sporttasche Duffle Bag XS,8541198,"22,99€","17,99€",PUMA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/sporttasche-duffle-bag-xs/_/R-p-X8541198?mc=8541198
DE,Football 150 Pee Wee Kinder blau,8496744,"11,99€",,KIPSTA,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/football-150-pee-wee-kinder-blau/_/R-p-198315?mc=8496744&c=BLAU
DE,"Tape Profcare Coach Sport 3,8 cm x 10 m weiß",8362875,"3,49€","2,49€",SELECT,,Damen,Sportausrüstung, American Football   ,https://www.decathlon.de/p/tape-profcare-coach-sport-3-8-cm-x-10-m-weiß/_/R-p-X8362875?mc=8362875&c=WEIß
DE,Feldhockeyschläger FH100 Einsteiger Holz/Glasfaser Erwachsene türkis,8546190,"19,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh100-einsteiger-holz-glasfaser-erwachsene-turkis/_/R-p-305631?mc=8546190&c=BLAU
DE,Rucksack Fussball Essential 35L blau,8539126,"19,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/rucksack-fussball-essential-35l/_/R-p-192615?mc=8539126&c=BLAU
DE,Feldhockeyschläger FH530 Extra Low Bow 30% Carbon Erwachsene grau/weiss,8652154,"69,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh530-extra-low-bow-30-carbon-erwachsene-grau-weiss/_/R-p-334796?mc=8652154
DE,Feldhockeyschläger FH530 Mid Bow 30% Carbon Erwachsene grau/türkis,8557055,"69,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh530-erwachsene-mid-bow-30-carbon/_/R-p-311492?mc=8557055&c=GRAU
DE,Rucksack FH100 Feldhockey Kinder blau/rosa,8496144,"14,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/rucksack-fh100-feldhockey-kinder/_/R-p-197821?mc=8496144&c=ROSA
DE,Feldhockeyschläger FH150 Holz/Glasfaser Kinder rot,8496940,"24,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh100-standard-bow/_/R-p-180252?mc=8496940&c=ROT
DE,Feldhockeyschläger Ina .7 Low Bow 20% Carbon Erw. lila/türkis,8678351,"99,99€",,ADIDAS,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-ina-7-low-bow-20-carbon-erw-lila-turkis/_/R-p-X8678351?mc=8678351&c=VIOLETT
DE,Sporttasche Adidas Tiro M (39 l),8659015,"29,99€",,ADIDAS,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/sporttasche-adidas-tiro-m-39-l/_/R-p-X8659015?mc=8659015
DE,Sporttasche Duffle Bag XS,8541198,"22,99€","17,99€",PUMA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/sporttasche-duffle-bag-xs/_/R-p-X8541198?mc=8541198
DE,Rucksack Feldhockey FH500 schwarz/gelb,8606350,"34,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/rucksack-feldhockey-fh500-schwarz-gelb/_/R-p-327564?mc=8606350&c=SCHWARZ
DE,Feldhockeyschläger FH990 Erwachsene Low Bow 95% Carbon blau,8529947,"159,99€","119,99€",KOROK,0,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh900-erwachsene-low-bow-95-carbon/_/R-p-180251?mc=8529947&c=SCHWARZ
DE,Hallenhockeyschläger FH520 Erwachsene Low Bow 20% Carbon gelb,8496140,"59,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-fh520-erwachsene-low-bow-20-carbon-gelb/_/R-p-197819?mc=8496140&c=BLAU
DE,Feldhockeyschläger FH995 XLow Bow 95% Carbon Erwachsene schwarz/grau,8607833,"199,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh990-expert-xlow-bow-95-carbon-erwachsene/_/R-p-308767?mc=8607833&c=SCHWARZ
DE,Feldhockeyschläger FH560 Fortgeschrittene MidBow 60% Carbon Erw. weiss/grau,8604729,"99,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh560-fortgeschrittene-midbow-60-carbon-erw-weiss-grau/_/R-p-308775?mc=8604729&c=WEIß
DE,Feldhockeyschläger FH560 LowBow 60 % Carbon Fortgeschrittene weiss/gelb,8604731,"99,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh560-lowbow-60-carbon-fortgeschrittene-weiss-gelb/_/R-p-308776?mc=8604731&c=WEIß
DE,Hallenhockeyschläger FH950 Experte Low Bow 50% Carbon Damen/Herren schwarz/weiss,8619366,"69,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-fh950-experte-low-bow-50-carbon-damen-herren-schwarz-weiss/_/R-p-308830?mc=8619366&c=SCHWARZ
DE,Feldhockeyschläger FH990 Erwachsene Mid Bow 95% Carbon gelb,8555312,"159,99€","119,99€",KOROK,0,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh990-erwachsene-mid-bow-95-carbon/_/R-p-311606?mc=8555312&c=SCHWARZ
DE,Feldhockeyschläger FH530 LowBow 30% Carbon Erwachsene grau/gelb,8607828,"69,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh530-erwachsene-low-bow-30-carbon/_/R-p-311616?mc=8607828&c=GRAU
DE,Hallenhockeyschläger FH100 Erwachsene Mid Bow gelb,8559304,"29,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-fh100-erwachsene-mid-bow-gelb/_/R-p-311985?mc=8559304&c=GELB
DE,Hallenhockeyschläger FH930W Experten Holz/30 % Carbon LB Damen/Herren braun/rot,8619367,"49,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-fh930w-experten-holz-30-carbon-lb-damen-herren-braun-rot/_/R-p-331035?mc=8619367&c=ROT
DE,Feldhockeyschläger FH560 Expert Extra LowBow 60% Carbon Erwachsene weiss/rot,8644633,"99,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh560-expert-extra-lowbow-60-carbon-erwachsene-weiss-rot/_/R-p-332798?mc=8644633&c=WEIß
DE,"Tape Profcare Coach Sport 3,8 cm x 10 m weiß",8362875,"3,49€","2,49€",SELECT,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/tape-profcare-coach-sport-3-8-cm-x-10-m-weiß/_/R-p-X8362875?mc=8362875&c=WEIß
DE,Feldhockeyschläger CarbotecC85 Low Bow 85% Carbon Erwachsene schwarz/gold,8612302,"279,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-carbotecc85-low-bow-85-carbon-erwachsene-schwarz-gold/_/R-p-X8612302?mc=8612302&c=SCHWARZ
DE,Feldhockeyschläger CompotecC60 MidBow 60% Carbon Fortgeschrittene blau/schwarz,8612310,"159,99€","109,99€",DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-compotecc60-midbow-60-carbon-fortgeschrittene-blau-schwarz/_/R-p-X8612310?mc=8612310&c=BLAU
DE,Feldhockeyschläger FiberTecC45 Low Bow 45% Carbon schwarz/gelb,8612320,"104,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fibertecc45-low-bow-45-carbon-schwarz-gelb/_/R-p-X8612320?mc=8612320&c=SCHWARZ
DE,Feldhockeyschläger Xlowbow 100 % Carbon CarboTec Pro Erwachsene schwarz,8612326,"359,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-xlowbow-100-carbon-carbotec-pro-erwachsene-schwarz/_/R-p-X8612326?mc=8612326&c=SCHWARZ
DE,Feldhockeyschläger FiberTecC40 Mid Bow 40% Carbon Erwachsene rosa,8612331,"79,99€","75,99€",DITA,0,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fibertecc40-mid-bow-40-carbon-erwachsene-rosa/_/R-p-X8612331?mc=8612331&c=ROSA
DE,Hallenhockeyschläger MegaproC20 Fortgeschrittene LB Holz/20% Carbon Damen/Herren,8626983,"39,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-megaproc20-fortgeschrittene-lb-holz-20-carbon-damen-herren/_/R-p-X8626983?mc=8626983
DE,Hallenhockeyschläger Damen/Herren Experten XLB Holz/90% Carbon MegaproC90 orange,8627013,"94,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-damen-herren-experten-xlb-holz-90-carbon-megaproc90-orange/_/R-p-X8627013?mc=8627013
DE,Hallenhockeyschläger CarboTec Experten Xlowbow 90 % Carbon Damen/Herren schwarz,8627016,"99,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-carbotec-experten-xlowbow-90-carbon-damen-herren-schwarz/_/R-p-X8627016?mc=8627016
DE,Hallenhockeyschläger MegaproC40 Fortgeschrittene LB Holz/40% Carbon Damen/Herren,8627512,"49,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-megaproc40-fortgeschrittene-lb-holz-40-carbon-damen-herren/_/R-p-X8627512?mc=8627512&c=BLAU
DE,Hallenhockeyschläger CompotecC70 Experte LB 70 % Carbon Damen/Herren schwarz,8627513,"79,99€",,DITA,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-compotecc70-experte-lb-70-carbon-damen-herren-schwarz/_/R-p-X8627513?mc=8627513
DE,Feldhockeyschläger Ruzo .8 Fortgeschrittene Low Bow Glasfaser Erw. weiss/blau,8678350,"59,99€",,ADIDAS,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-ruzo-8-fortgeschrittene-low-bow-glasfaser-erw-weiss-blau/_/R-p-X8678350?mc=8678350&c=WEIß
DE,Hallenhockeyschläger FH150 Erwachsene Mid Bow blau,8559287,"39,99€",,KOROK,NEU,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/hallenhockeyschlager-fh150-erwachsene-mid-bow-blau/_/R-p-311955?mc=8559287&c=BLAU_TÜRKIS
DE,Feldhockeyschläger FH150 Glasfaser Standard Bow Erwachsene grau/rot,8529952,"29,99€",,KOROK,,Damen,Sportausrüstung, Feldhockey   ,https://www.decathlon.de/p/feldhockeyschlager-fh110-erwachsene-standard-bow/_/R-p-180232?mc=8529952&c=GRAU
DE,Sporttasche Essential 35L schwarz,8580093,"8,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/sporttasche-essential-35l/_/R-p-324181?mc=8580093&c=SCHWARZ
DE,Rucksack Fussball Essential 25L blau,8539119,"13,99€","7,99€",KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/rucksack-essential-25-liter/_/R-p-192614?mc=8539119&c=BLAU
DE,Sporttasche Fussball Essential 55L schwarz,8558317,"14,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/sporttasche-fussball-essential-55l/_/R-p-309659?mc=8558317&c=GRAU
DE,Sporttasche Urban 55L schwarz,8495912,"39,99€",,KIPSTA,,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/sporttasche-urban-55l-schwarz/_/R-p-197511?mc=8495912&c=SCHWARZ
DE,Rucksack Fussball Essential 17L schwarz,8497302,"5,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/rucksack-fussball-urban-25l/_/R-p-192613?mc=8497302&c=SCHWARZ
DE,Sporttasche Essential 75L blau,8558311,"19,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/sporttasche-essential-75l/_/R-p-309078?mc=8558311&c=BLAU
DE,Sporttasche Academic 75L blau,8539044,"29,99€",,KIPSTA,ECODESIGN,Damen,Sportausrüstung, Rugby   ,https://www.decathlon.de/p/sporttasche-academic-75-liter/_/R-p-309686?mc=8539044&c=BLAU
